age,balance,campaign,day,default_yes,duration,education,housing_yes,loan_yes,marital_married,marital_single,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,pdays,poutcome_not_contacted,poutcome_other,poutcome_success,previous
41,183,2,5,0,110,primary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,0,1,5,0,463,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,0,2,5,0,562,tertiary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,0,1,5,0,962,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
57,1078,4,5,0,10,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
56,155,3,5,0,118,secondary,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,190,2,5,0,92,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
59,319,3,5,0,143,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,-185,3,5,0,189,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
49,47,2,5,0,234,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,570,2,5,0,75,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,19,2,5,0,189,tertiary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,61,3,5,0,621,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
41,-62,2,5,0,55,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
54,258,4,5,0,310,tertiary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
58,76,2,5,0,156,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,0,2,5,0,5,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,352,2,5,0,225,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
47,368,2,5,0,125,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,339,3,5,0,2,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,1331,2,5,0,286,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,672,2,5,0,164,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,58,2,5,0,98,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
24,423,3,5,0,226,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
54,0,2,5,0,120,tertiary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,19,4,5,0,362,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
56,13,2,5,0,357,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,3,2,5,0,200,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
24,82,2,5,0,204,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,28,3,5,0,126,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
57,792,2,5,0,65,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
51,531,2,5,0,267,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
57,211,2,5,0,248,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,62,2,5,0,215,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,1234,2,5,0,205,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
54,313,2,5,0,83,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,89,3,5,0,106,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,129,2,5,0,189,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
56,353,2,5,0,106,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,96,2,5,0,311,primary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,398,2,5,0,214,secondary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,193,2,5,0,132,tertiary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,-358,2,5,0,358,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,539,2,5,0,453,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
51,0,2,5,0,364,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,0,2,5,0,136,primary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,490,2,5,0,386,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
51,0,2,5,0,173,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
48,161,3,5,0,224,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,2558,2,5,0,148,tertiary,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,98,2,5,0,196,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,115,4,5,0,111,tertiary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,436,3,5,0,231,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
47,831,3,5,0,316,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
41,290,2,5,0,240,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
48,1,3,5,0,669,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,-457,2,5,0,143,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
58,1387,5,5,0,174,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,24598,3,5,0,313,tertiary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
49,30,4,5,0,135,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,1022,2,5,0,146,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
53,56,2,5,0,152,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
51,-2,3,5,1,402,secondary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,121,2,5,0,213,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
41,842,3,5,0,144,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,693,3,5,0,124,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,-333,2,5,0,183,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,1533,2,5,0,325,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,46,4,5,0,39,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,44,4,5,0,95,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,-100,2,5,0,680,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,510,4,5,0,421,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,685,3,5,0,174,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,187,2,5,0,113,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,66,2,5,0,808,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,560,3,5,0,198,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,0,2,5,0,195,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,12,2,5,0,208,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,34,4,5,0,404,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,1068,2,5,0,396,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,211,4,5,0,216,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,377,2,5,0,98,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
48,263,2,5,0,350,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,1263,2,6,0,114,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,8,3,6,0,88,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
48,126,2,6,0,379,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
59,230,3,6,0,190,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,841,1,6,0,158,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,308,1,6,0,102,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,1,1,6,0,306,tertiary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,86,1,6,0,218,tertiary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
23,157,1,6,0,54,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,22,1,6,0,344,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,46,1,6,0,195,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,1293,1,6,0,652,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
25,122,1,6,0,286,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
49,143,1,6,0,83,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,393,2,6,0,184,secondary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,98,1,6,0,235,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,0,1,6,0,290,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,224,1,6,0,232,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,757,1,6,0,133,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
49,245,1,6,0,318,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,8486,3,6,0,260,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,20,1,6,0,402,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
58,1667,1,6,0,85,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,10,4,6,0,501,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
56,830,1,6,0,1201,tertiary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
60,545,1,6,0,1030,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,8730,1,6,0,149,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,477,1,6,0,114,tertiary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,4,1,6,0,243,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,1205,2,6,0,769,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,0,3,6,0,135,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,263,1,6,0,231,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,1,1,6,0,76,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,283,1,6,0,199,secondary,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
47,206,1,6,0,152,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,17,1,6,0,124,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
48,141,1,6,0,424,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,16,1,6,0,43,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,206,1,6,0,154,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,0,1,6,0,326,tertiary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
58,0,1,6,0,393,tertiary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,1927,3,6,0,241,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,284,1,6,0,483,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,1660,1,6,0,259,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,406,1,6,0,227,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
51,230,1,6,0,673,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,-25,1,6,0,576,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
48,182,2,6,0,180,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,1169,2,6,0,168,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,67,1,6,0,90,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,77,1,6,0,505,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,0,1,6,0,245,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
52,55,1,6,0,186,primary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,72,1,6,1,623,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
49,163,3,6,0,496,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,151,1,6,0,118,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,113,1,6,0,342,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,0,1,6,0,225,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,9,3,6,0,185,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,375,2,6,0,196,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,1142,1,6,0,276,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
54,2102,1,6,0,76,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,4325,1,6,0,87,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,217,1,6,0,195,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,131,1,6,0,744,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,1680,1,6,0,765,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,0,1,6,0,262,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,46,1,6,0,119,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,320,2,6,0,198,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,183,1,6,0,150,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,39,1,6,0,241,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
35,560,1,6,0,181,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
58,469,1,6,0,196,secondary,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
35,530,1,6,0,149,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
49,61,1,6,0,246,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,242,1,6,0,112,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,139,2,6,0,309,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
24,0,1,6,0,278,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,367,1,6,0,140,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
51,228,1,6,0,136,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,310,1,6,0,144,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,797,1,6,0,354,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,71,1,6,0,79,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,231,2,6,0,451,tertiary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,270,1,6,0,159,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,274,1,6,0,409,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,-109,1,6,0,170,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,1,1,6,0,608,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,-60,1,6,1,243,secondary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
35,89,2,6,0,145,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
58,-11,1,6,0,112,secondary,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,0,2,6,0,262,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,-509,1,6,0,124,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,408,1,6,0,53,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,58,1,6,0,134,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
57,1640,4,6,0,204,secondary,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,20,1,6,0,186,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,71,1,6,0,678,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,52,1,6,0,182,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,292,1,6,0,162,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,424,1,6,0,27,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,109,3,6,0,699,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,983,1,6,0,97,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,869,1,6,0,1677,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,668,2,6,0,283,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,964,1,6,0,323,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,301,1,6,0,82,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,140,1,6,0,310,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,1877,1,6,0,185,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
51,1127,1,6,0,47,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
41,871,1,6,0,145,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
41,767,1,6,0,204,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,0,1,6,0,187,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,209,2,6,0,30,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
54,0,1,6,0,472,primary,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,110,1,6,0,448,secondary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
59,-76,1,6,0,264,tertiary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,-66,1,6,0,288,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,0,2,6,0,176,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,1,1,6,0,215,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,0,1,6,0,337,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,5345,1,6,0,278,tertiary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,-209,2,6,0,188,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,0,2,6,0,174,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,42,2,6,0,226,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,41,1,6,0,190,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,-99,2,6,0,111,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,17,1,6,0,164,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,276,2,6,0,157,primary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,230,1,6,0,374,tertiary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,9,1,6,0,349,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
41,946,1,6,0,325,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,1297,2,6,0,233,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
57,-331,1,6,0,531,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
48,44,1,6,0,153,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
60,15,1,6,1,80,secondary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
26,712,1,6,0,232,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
58,5435,1,6,0,118,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,507,1,6,0,190,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,387,1,6,0,918,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
41,0,1,6,0,238,primary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,1716,1,6,0,82,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
49,167,3,6,0,198,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,148,1,6,0,211,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,17,1,6,0,120,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,1011,1,6,0,136,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,744,1,6,0,157,tertiary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
52,484,1,6,0,128,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,0,1,6,0,211,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
53,136,2,6,0,267,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,1335,2,6,0,371,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,517,2,6,0,288,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,459,1,6,0,221,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,83,1,6,0,310,secondary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,213,1,6,0,158,primary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,203,3,6,0,604,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,518,1,6,0,198,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,3877,1,6,0,145,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
52,1236,1,6,0,247,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
